latitude,longitude,elevation,distance
-32.151249,137.458557,55.8,2675.191
-32.151873,137.459156,55.6,2675.281
-32.152497,137.459754,56.5,2675.37
-32.153121,137.460353,57.4,2675.46
-32.153746,137.460951,58,2675.549
-32.15437,137.46155,58.7,2675.639
-32.15443,137.46161,58.7,2675.648
-32.155095,137.46225,57.1,2675.743
-32.15576,137.462891,57.9,2675.839
-32.156426,137.463531,58.6,2675.934
-32.157091,137.464172,57.8,2676.03
-32.157756,137.464812,56.3,2676.125
-32.158421,137.465453,56.7,2676.221
-32.159087,137.466093,57.9,2676.316
-32.159752,137.466734,57.4,2676.412
-32.160417,137.467374,57.6,2676.508
-32.161082,137.468015,57,2676.603
-32.161748,137.468655,57.2,2676.699
-32.162413,137.469296,57.1,2676.794
-32.163078,137.469936,57,2676.89
-32.163743,137.470577,57,2676.985
-32.164409,137.471217,58,2677.081
-32.165074,137.471858,57.2,2677.176
-32.165739,137.472498,57.8,2677.272
-32.166404,137.473139,56.8,2677.367
-32.16707,137.473779,57.7,2677.463
-32.167735,137.47442,58,2677.558
-32.1684,137.47506,57.6,2677.654
-32.169014,137.475651,57.2,2677.742
-32.169629,137.476243,58.6,2677.83
-32.170243,137.476834,58.5,2677.919
-32.170857,137.477426,57.8,2678.007
-32.171471,137.478017,57.9,2678.095
-32.172086,137.478609,58,2678.183
-32.1727,137.4792,58.1,2678.271
-32.173265,137.47974,57.3,2678.352
-32.17383,137.48028,57.1,2678.433
-32.174527,137.48095,57.3,2678.533
-32.175223,137.48162,56.7,2678.633
-32.17592,137.48229,58,2678.733
-32.176617,137.48296,58,2678.833
-32.177313,137.48363,58.6,2678.933
-32.17801,137.4843,58,2679.033
-32.17842,137.48469,58,2679.092
-32.17883,137.485085,58.2,2679.151
-32.17924,137.48548,58.3,2679.21
-32.1798,137.48602,57.9,2679.29
-32.18036,137.48656,58,2679.371
-32.181055,137.487228,57.3,2679.47
-32.18175,137.487895,58.3,2679.57
-32.182445,137.488562,58.9,2679.67
-32.18314,137.48923,58.2,2679.769
-32.183835,137.489897,57.7,2679.869
-32.18453,137.490565,56.9,2679.969
-32.185225,137.491233,56.9,2680.068
-32.18592,137.4919,56,2680.168
-32.18647,137.49244,56,2680.248
-32.18696,137.49291,55.9,2680.318
-32.18745,137.49338,55.7,2680.388
-32.18794,137.49385,55.9,2680.459
-32.188591,137.49447,56,2680.552
-32.189243,137.49509,55,2680.645
-32.189894,137.49571,54.4,2680.738
-32.190546,137.49633,55,2680.831
-32.191197,137.49695,55.5,2680.924
-32.191849,137.49757,54.7,2681.017
-32.1925,137.49819,54.7,2681.11
-32.192975,137.498645,54.6,2681.178
-32.19345,137.4991,54.7,2681.246
-32.19413,137.499749,55.9,2681.344
-32.19481,137.500398,54.6,2681.441
-32.19549,137.501047,55,2681.538
-32.19617,137.501696,55,2681.636
-32.19685,137.502344,54.1,2681.733
-32.19753,137.502993,55.8,2681.83
-32.19821,137.503642,54.8,2681.928
-32.19889,137.504291,54.2,2682.025
-32.19957,137.50494,56,2682.122
-32.200246,137.505579,56,2682.218
-32.200921,137.506219,56,2682.315
-32.201597,137.506858,57,2682.411
-32.202272,137.507498,56.2,2682.508
-32.202948,137.508137,55.5,2682.604
-32.203623,137.508777,55,2682.7
-32.204299,137.509416,55,2682.797
-32.204974,137.510056,54.5,2682.893
-32.20565,137.510695,53.9,2682.989
-32.206326,137.511334,54.9,2683.086
-32.207001,137.511974,54.1,2683.182
-32.207677,137.512613,54,2683.278
-32.208352,137.513253,54,2683.375
-32.209028,137.513892,53.2,2683.471
-32.209703,137.514532,53,2683.567
-32.210379,137.515171,53,2683.664
-32.211054,137.515811,52.7,2683.76
-32.21173,137.51645,52.9,2683.856
-32.21238,137.517065,52.1,2683.949
-32.21303,137.51768,51.1,2684.042
-32.21368,137.518295,51,2684.134
-32.21433,137.51891,51.5,2684.227
-32.2148,137.519355,51.9,2684.294
-32.21527,137.5198,51.9,2684.361
-32.215894,137.520392,52.2,2684.45
-32.216518,137.520984,52.4,2684.539
-32.217142,137.521576,51.8,2684.628
-32.217766,137.522168,51.1,2684.718
-32.21839,137.52276,51,2684.807
-32.21891,137.52325,50.2,2684.881
-32.2193,137.52362,50.2,2684.936
-32.219907,137.524193,50.4,2685.023
-32.220513,137.524767,50,2685.109
-32.22112,137.52534,49.9,2685.196
-32.221692,137.525902,51,2685.278
-32.222264,137.526464,51,2685.361
-32.222836,137.527026,50.7,2685.444
-32.223408,137.527588,49.9,2685.527
-32.22398,137.52815,49.6,2685.61
-32.224435,137.528585,50.9,2685.675
-32.22489,137.52902,52,2685.74
-32.2249,137.52904,52.1,2685.742
-32.22538,137.52951,52.9,2685.812
-32.22586,137.52998,52.3,2685.881
-32.226385,137.530495,50.7,2685.957
-32.22691,137.53101,50.8,2686.033
-32.227435,137.531525,50.8,2686.109
-32.22796,137.53204,51.7,2686.185
-32.22858,137.532645,52.8,2686.274
-32.2292,137.53325,52.9,2686.364
-32.22933,137.53338,52.9,2686.383
-32.230003,137.534027,52.7,2686.479
-32.230677,137.534673,52.9,2686.576
-32.23135,137.53532,53.4,2686.672
-32.231973,137.535923,52.3,2686.762
-32.232597,137.536527,52,2686.852
-32.23322,137.53713,52.1,2686.941
-32.233874,137.537774,53,2687.036
-32.234528,137.538418,52.9,2687.131
-32.235182,137.539062,52.8,2687.226
-32.235836,137.539706,54.2,2687.32
-32.23649,137.54035,53.3,2687.415
-32.237077,137.54092,52.5,2687.5
-32.237663,137.54149,52,2687.584
-32.23825,137.54206,52,2687.669
-32.238894,137.542688,52.3,2687.762
-32.239538,137.543316,52.2,2687.855
-32.240182,137.543944,51.4,2687.948
-32.240826,137.544572,51.3,2688.04
-32.24147,137.5452,51.3,2688.133
-32.24184,137.545555,50.8,2688.186
-32.24221,137.54591,50.5,2688.239
-32.242827,137.54651,51.4,2688.328
-32.243443,137.54711,51,2688.417
-32.24406,137.54771,51.1,2688.506
-32.24452,137.54816,51.5,2688.573
-32.244895,137.54852,51,2688.626
-32.24527,137.54888,51,2688.68
-32.24565,137.549225,51,2688.734
-32.24603,137.54957,51.1,2688.787
-32.246445,137.54994,51.4,2688.845
-32.24686,137.55031,51.2,2688.903
-32.247265,137.55066,51.3,2688.958
-32.24767,137.55101,51.3,2689.014
-32.2481,137.55135,51.9,2689.072
-32.2488,137.55192,51.5,2689.166
-32.24952,137.55248,51.8,2689.262
-32.249985,137.552835,52.4,2689.324
-32.25045,137.55319,53,2689.386
-32.250965,137.55356,53,2689.453
-32.25148,137.55393,52.1,2689.52
-32.25189,137.554205,51.5,2689.572
-32.2523,137.55448,52.4,2689.625
-32.252897,137.55487,52.9,2689.701
-32.253493,137.55526,53,2689.777
-32.25409,137.55565,52.5,2689.852
-32.254723,137.556017,51.9,2689.931
-32.255357,137.556383,51,2690.009
-32.25599,137.55675,50.8,2690.088
-32.2567,137.557147,50.4,2690.175
-32.25741,137.557543,51.7,2690.263
-32.25812,137.55794,50.8,2690.35
-32.25819,137.55798,50.7,2690.359
-32.25862,137.55822,50.7,2690.412
-32.25905,137.55846,51.6,2690.465
-32.25925,137.55857,51.8,2690.489
-32.25992,137.558943,51,2690.572
-32.26059,137.559317,50.7,2690.654
-32.26126,137.55969,50,2690.737
-32.262068,137.560141,50,2690.836
-32.262876,137.560592,49.8,2690.935
-32.263683,137.561043,49.4,2691.035
-32.264491,137.561494,50.3,2691.134
-32.265299,137.561946,50.7,2691.234
-32.266107,137.562397,50.2,2691.333
-32.266914,137.562848,50.5,2691.433
-32.267722,137.563299,51,2691.532
-32.26853,137.56375,50.4,2691.632
-32.269264,137.56416,50.5,2691.722
-32.269998,137.56457,51,2691.812
-32.270732,137.56498,49.8,2691.903
-32.271466,137.56539,49.6,2691.993
-32.2722,137.5658,49.1,2692.083
-32.272982,137.566236,48.1,2692.18
-32.273764,137.566672,49.1,2692.276
-32.274546,137.567108,50.2,2692.372
-32.275328,137.567544,49.3,2692.468
-32.27611,137.56798,49.5,2692.565
-32.276805,137.56837,49.5,2692.65
-32.2775,137.56876,49,2692.736
-32.278195,137.56915,49,2692.821
-32.27889,137.56954,49.6,2692.907
-32.279495,137.56988,49.7,2692.982
-32.2801,137.57022,49.6,2693.056
-32.280849,137.570637,50.5,2693.148
-32.281598,137.571055,49.8,2693.241
-32.282346,137.571473,50.6,2693.333
-32.283095,137.57189,50.1,2693.425
-32.283844,137.572308,50,2693.517
-32.284593,137.572725,50,2693.609
-32.285341,137.573143,50,2693.701
-32.28609,137.57356,49,2693.793
-32.28685,137.573987,49.2,2693.887
-32.28761,137.574413,50.2,2693.981
-32.28837,137.57484,50,2694.074
-32.28913,137.575267,50.3,2694.168
-32.28989,137.575693,50,2694.262
-32.29065,137.57612,50.7,2694.355
-32.291437,137.57656,51,2694.452
-32.292223,137.577,50,2694.549
-32.29301,137.57744,49.3,2694.646
-32.29352,137.57772,49,2694.709
-32.29403,137.578,48.7,2694.771
-32.294771,137.578415,48,2694.862
-32.295512,137.57883,48.5,2694.954
-32.296254,137.579245,49.1,2695.045
-32.296995,137.57966,49.9,2695.136
-32.297736,137.580075,50,2695.228
-32.298478,137.58049,47.9,2695.319
-32.299219,137.580905,47.4,2695.41
-32.29996,137.58132,47.9,2695.501
-32.300725,137.581715,48.4,2695.594
-32.30149,137.58211,49.2,2695.687
-32.302025,137.582365,50.5,2695.751
-32.30256,137.58262,51.5,2695.816
-32.30312,137.58288,49.2,2695.883
-32.30384,137.58319,48.9,2695.968
-32.30456,137.5835,49.5,2696.053
-32.30528,137.58381,48.1,2696.139
-32.30585,137.584047,47.9,2696.206
-32.30642,137.584283,48,2696.273
-32.30699,137.58452,48,2696.34
-32.307807,137.584863,48,2696.437
-32.308623,137.585207,47.2,2696.533
-32.30944,137.58555,46,2696.63
-32.3102,137.585869,46.1,2696.719
-32.31096,137.586188,46.4,2696.809
-32.31172,137.586507,44.3,2696.899
-32.31248,137.586826,43.8,2696.989
-32.31324,137.587144,44.6,2697.079
-32.314,137.587463,46.3,2697.168
-32.31476,137.587782,46.1,2697.258
-32.31552,137.588101,46,2697.348
-32.31628,137.58842,47,2697.438
-32.316938,137.588695,47,2697.515
-32.317595,137.58897,46.6,2697.593
-32.318252,137.589245,45.3,2697.67
-32.31891,137.58952,45.9,2697.748
-32.319716,137.589857,46,2697.843
-32.320521,137.590194,45.8,2697.938
-32.321327,137.590531,45.4,2698.033
-32.322133,137.590869,44.4,2698.129
-32.322939,137.591206,43.5,2698.224
-32.323744,137.591543,44.9,2698.319
-32.32455,137.59188,46,2698.414
-32.32481,137.59198,46.1,2698.444
-32.325557,137.592297,45.2,2698.533
-32.326303,137.592613,45.1,2698.621
-32.32705,137.59293,46,2698.709
-32.327895,137.593283,45.1,2698.809
-32.32874,137.593636,44.3,2698.909
-32.329585,137.593989,45.1,2699.009
-32.33043,137.594342,45.6,2699.108
-32.331275,137.594695,45.2,2699.208
-32.33212,137.595048,45.1,2699.308
-32.332965,137.595401,46,2699.408
-32.33381,137.595754,45.3,2699.507
-32.334655,137.596107,44.8,2699.607
-32.3355,137.59646,44.6,2699.707
-32.336293,137.596793,44,2699.801
-32.337087,137.597127,44.8,2699.894
-32.33788,137.59746,46,2699.988
-32.338673,137.597793,45.5,2700.082
-32.339467,137.598127,44.9,2700.175
-32.34026,137.59846,44.7,2700.269
-32.341063,137.598797,44,2700.364
-32.341867,137.599133,44.5,2700.459
-32.34267,137.59947,45.1,2700.554
-32.343468,137.599805,44.4,2700.648
-32.344267,137.60014,43.2,2700.742
-32.345065,137.600475,43.5,2700.837
-32.345863,137.60081,44.2,2700.931
-32.346662,137.601145,43.1,2701.025
-32.34746,137.60148,43.2,2701.119
-32.34812,137.60176,42.3,2701.198
-32.348863,137.602067,42.3,2701.285
-32.349605,137.602375,43,2701.373
-32.350347,137.602683,43.5,2701.46
-32.35109,137.60299,43.1,2701.548
-32.35158,137.6032,43,2701.606
-32.35194,137.60339,43,2701.65
-32.35228,137.60353,43.3,2701.69
-32.35268,137.60373,44,2701.738
-32.35313,137.60397,45,2701.793
-32.35346,137.60417,45.6,2701.834
-32.35389,137.60441,45.9,2701.887
-32.35405,137.6045,46,2701.907
-32.3545,137.60479,46,2701.964
-32.35495,137.60508,46.3,2702.021
-32.35513,137.6052,46.7,2702.044
-32.35541,137.60541,47,2702.081
-32.35571,137.60563,47,2702.12
-32.35643,137.60618,46.5,2702.216
-32.35671,137.60642,46.1,2702.254
-32.35708,137.60674,45.3,2702.305
-32.35749,137.60711,44.9,2702.362
-32.35786,137.60745,44.2,2702.415
-32.35804,137.60763,43.7,2702.441
-32.35837,137.60797,42.6,2702.49
-32.35857,137.60817,42,2702.519
-32.35887,137.60849,41.1,2702.564
-32.3592,137.60885,41.4,2702.614
-32.35955,137.60926,42,2702.668
-32.360128,137.60992,41.1,2702.758
-32.360705,137.61058,39.4,2702.847
-32.361282,137.61124,39,2702.936
-32.36186,137.6119,39.2,2703.026
-32.362487,137.612615,38,2703.123
-32.363114,137.613331,38,2703.22
-32.363741,137.614046,38,2703.317
-32.364368,137.614762,38,2703.414
-32.364995,137.615477,38.1,2703.51
-32.365622,137.616192,37.2,2703.607
-32.366248,137.616908,37.4,2703.704
-32.366875,137.617623,36.9,2703.801
-32.367502,137.618338,35.6,2703.898
-32.368129,137.619054,35.6,2703.995
-32.368756,137.619769,36.3,2704.092
-32.369383,137.620485,37.1,2704.189
-32.37001,137.6212,36,2704.286
-32.3704,137.62165,34.5,2704.347
-32.37098,137.62232,34.7,2704.437
-32.37156,137.62299,36,2704.527
-32.37209,137.623585,36,2704.608
-32.37262,137.62418,36.7,2704.69
-32.373237,137.624887,36.7,2704.785
-32.373854,137.625594,37.8,2704.881
-32.374471,137.626301,39.6,2704.976
-32.375088,137.627008,40.2,2705.072
-32.375705,137.627715,41.8,2705.167
-32.376322,137.628422,43.5,2705.263
-32.376939,137.629129,44.9,2705.359
-32.377556,137.629836,44,2705.454
-32.378173,137.630543,45,2705.55
-32.37879,137.63125,46.1,2705.645
-32.37942,137.63196,47,2705.742
-32.38005,137.63267,47.8,2705.839
-32.380525,137.63318,46.5,2705.91
-32.381,137.63369,46.4,2705.982
-32.38149,137.634195,47.3,2706.054
-32.38198,137.6347,47.4,2706.126
-32.382536,137.63527,47.4,2706.208
-32.383092,137.63584,48.1,2706.29
-32.383648,137.63641,47.9,2706.372
-32.384204,137.63698,47.8,2706.454
-32.38476,137.63755,48.4,2706.536
-32.385227,137.638033,48.9,2706.605
-32.385693,137.638517,49.7,2706.674
-32.38616,137.639,50.1,2706.743
-32.386755,137.63961,50.2,2706.83
-32.38735,137.64022,51,2706.918
-32.387945,137.64083,51,2707.006
-32.38854,137.64144,50.6,2707.093
-32.38911,137.642027,49,2707.177
-32.38968,137.642613,49.3,2707.261
-32.39025,137.6432,49.7,2707.345
-32.390855,137.643822,49.7,2707.435
-32.39146,137.644445,49.3,2707.524
-32.392065,137.645067,47.7,2707.613
-32.39267,137.64569,45.4,2707.702
-32.393275,137.646313,44.3,2707.791
-32.39388,137.646935,46.9,2707.881
-32.394485,137.647558,49.6,2707.97
-32.39509,137.64818,48.5,2708.059
-32.395575,137.648675,48.4,2708.13
-32.39606,137.64917,48.1,2708.202
-32.396605,137.649735,48.9,2708.282
-32.39715,137.6503,49,2708.363
-32.39757,137.65073,49.2,2708.425
-32.397985,137.65116,50,2708.486
-32.3984,137.65159,49.8,2708.547
-32.39859,137.65179,50,2708.576
-32.39887,137.65208,49.3,2708.617
-32.399428,137.65265,46.8,2708.699
-32.399986,137.65322,45.2,2708.781
-32.400544,137.65379,43.4,2708.863
-32.401102,137.65436,41.6,2708.945
-32.40166,137.65493,40,2709.027
-32.40222,137.655513,38.3,2709.11
-32.40278,137.656097,36.8,2709.193
-32.40334,137.65668,36.7,2709.276
-32.403987,137.657345,34.9,2709.372
-32.404633,137.658011,32.7,2709.467
-32.40528,137.658676,31,2709.562
-32.405927,137.659341,29.7,2709.658
-32.406573,137.660007,27.7,2709.753
-32.40722,137.660672,28.5,2709.848
-32.407867,137.661337,28.6,2709.944
-32.408513,137.662003,26.9,2710.039
-32.40916,137.662668,26.2,2710.135
-32.409807,137.663333,24.5,2710.23
-32.410453,137.663999,21.9,2710.325
-32.4111,137.664664,20.7,2710.421
-32.411747,137.665329,21,2710.516
-32.412393,137.665995,19.4,2710.611
-32.41304,137.66666,19,2710.707
-32.41371,137.66735,19.6,2710.805
-32.41438,137.66804,19.1,2710.904
-32.41505,137.66873,18.1,2711.003
-32.41572,137.66942,19.2,2711.102
-32.41639,137.67011,18.4,2711.201
-32.41683,137.67057,17.6,2711.266
-32.41727,137.67103,17,2711.331
-32.41771,137.67149,17.5,2711.397
-32.41826,137.6721,17.7,2711.481
-32.41874,137.67266,17.5,2711.556
-32.41929,137.67333,18.3,2711.643
-32.41963,137.67376,18.5,2711.699
-32.41975,137.67392,18.3,2711.719
-32.41994,137.67418,18,2711.751
-32.42003,137.67431,17.9,2711.767
-32.42022,137.67457,17.6,2711.799
-32.42055,137.67503,17.2,2711.856
-32.42087,137.67553,17.2,2711.915
-32.42118,137.676,17.8,2711.971
-32.42134,137.67627,18,2712.002
-32.421747,137.676937,17.2,2712.079
-32.422153,137.677603,16.9,2712.157
-32.42256,137.67827,17.1,2712.234
-32.422955,137.67892,16.7,2712.309
-32.42335,137.67957,16.1,2712.385
-32.42362,137.680015,15.7,2712.436
-32.42389,137.68046,15.5,2712.487
-32.424373,137.681258,15.5,2712.58
-32.424855,137.682055,15.9,2712.672
-32.425337,137.682852,16.2,2712.764
-32.42582,137.68365,15.3,2712.856
-32.42624,137.684342,15.3,2712.936
-32.42666,137.685034,15.6,2713.016
-32.42708,137.685726,15.6,2713.097
-32.4275,137.686418,14.6,2713.177
-32.42792,137.68711,13.6,2713.257
-32.42822,137.687615,13.3,2713.315
-32.42852,137.68812,14.3,2713.373
-32.42901,137.688925,12.8,2713.466
-32.4295,137.68973,12.1,2713.559
-32.4298,137.69017,12,2713.612
-32.42992,137.69034,12.1,2713.633
-32.43028,137.69083,12.8,2713.694
-32.43073,137.69139,13,2713.767
-32.4312,137.69191,13.4,2713.839
-32.43174,137.69246,13.9,2713.918
-32.43229,137.69296,13.9,2713.995
-32.43298,137.69352,12.8,2714.088
-32.4337,137.69403,13.5,2714.181
-32.434488,137.694515,13,2714.28
-32.435275,137.695,12.9,2714.379
-32.436062,137.695485,12.2,2714.478
-32.43685,137.69597,11.1,2714.577
-32.43749,137.69636,10.8,2714.657
-32.43813,137.69675,11,2714.737
-32.43872,137.69714,11,2714.812
-32.43917,137.69749,11,2714.872
-32.43929,137.69757,10.9,2714.887
-32.43944,137.69771,10.6,2714.909
-32.4401,137.69827,11.2,2714.999
-32.44078,137.69895,13.6,2715.098
-32.44137,137.69962,13.5,2715.189
-32.44148,137.69975,13.5,2715.206
-32.44184,137.70019,13.5,2715.264
-32.4419,137.70028,13.4,2715.275
-32.44215,137.70062,13.2,2715.317
-32.44258,137.70127,12.9,2715.395
-32.44291,137.7018,12.6,2715.456
-32.44324,137.70233,10.9,2715.518
-32.443723,137.703119,9.9,2715.61
-32.444207,137.703908,12.1,2715.701
-32.44469,137.704697,13,2715.793
-32.445173,137.705486,14,2715.885
-32.445657,137.706274,13.4,2715.976
-32.44614,137.707063,12.2,2716.068
-32.446623,137.707852,12.9,2716.159
-32.447107,137.708641,13.7,2716.251
-32.44759,137.70943,13.3,2716.343
-32.4479,137.709945,13.7,2716.402
-32.44821,137.71046,13.7,2716.461
-32.448515,137.710995,13.9,2716.522
-32.44882,137.71153,15.9,2716.583
-32.44915,137.712155,15.6,2716.652
-32.44948,137.71278,15.2,2716.721
-32.44979,137.713415,16.3,2716.79
-32.4501,137.71405,16.4,2716.859
-32.45048,137.714885,17.3,2716.948
-32.45086,137.71572,17,2717.037
-32.451238,137.716612,17.7,2717.131
-32.451616,137.717504,18.8,2717.225
-32.451994,137.718396,17.7,2717.319
-32.452372,137.719288,15.9,2717.412
-32.45275,137.72018,16.7,2717.506
-32.45291,137.72056,17.1,2717.546
-32.45311,137.72098,18.1,2717.591
-32.45318,137.72113,18.3,2717.607
-32.453455,137.72178,18.8,2717.676
-32.45373,137.72243,17.2,2717.744
-32.453955,137.72295,16.8,2717.799
-32.45418,137.72347,17,2717.854
-32.454527,137.724283,16.5,2717.939
-32.454875,137.725095,15.4,2718.025
-32.455223,137.725907,13.5,2718.11
-32.45557,137.72672,11.2,2718.196
-32.45591,137.72748,11.8,2718.277
-32.45611,137.72789,12.1,2718.321
-32.45613,137.72795,12.2,2718.327
-32.45616,137.72802,12.3,2718.335
-32.45626,137.72822,12.1,2718.357
-32.45656,137.7288,12,2718.421
-32.45663,137.72893,12.1,2718.435
-32.45678,137.72918,12.4,2718.464
-32.45699,137.72956,12.9,2718.506
-32.45739,137.73019,13.3,2718.581
-32.4578,137.73078,13.9,2718.652
-32.45825,137.73137,14.5,2718.727
-32.45854,137.73173,13.7,2718.774
-32.45865,137.73186,13.4,2718.791
-32.45871,137.73194,13.2,2718.801
-32.4591,137.73239,11.7,2718.862
-32.45959,137.73289,11.7,2718.934
-32.46013,137.73342,12.4,2719.012
-32.46067,137.73395,13.2,2719.09
-32.46124,137.734493,14.1,2719.171
-32.46181,137.735035,15.7,2719.253
-32.46238,137.735577,15,2719.334
-32.46295,137.73612,15.9,2719.415
-32.46304,137.73621,16.2,2719.428
-32.46316,137.73633,16.8,2719.446
-32.46327,137.73644,17.3,2719.462
-32.46338,137.73654,17.6,2719.477
-32.46356,137.7367,18.1,2719.502
-32.46368,137.73683,18.5,2719.52
-32.464205,137.73733,19.1,2719.595
-32.46473,137.73783,18.7,2719.67
-32.465095,137.73818,18.1,2719.723
-32.46546,137.73853,18.1,2719.775
-32.46591,137.73896,18.8,2719.839
-32.46606,137.73912,19.2,2719.862
-32.46641,137.73946,19.9,2719.912
-32.467025,137.740045,19.9,2720
-32.46764,137.74063,21.2,2720.088
-32.468255,137.741215,22.6,2720.176
-32.46887,137.7418,24,2720.263
-32.469485,137.742385,23.9,2720.351
-32.4701,137.74297,23,2720.439
-32.47042,137.74328,22,2720.485
-32.47057,137.74342,21.8,2720.506
-32.47068,137.74353,21.7,2720.522
-32.47085,137.74369,21.8,2720.546
-32.471405,137.744235,22.5,2720.627
-32.47196,137.74478,22.2,2720.707
-32.472515,137.745325,21,2720.787
-32.47307,137.74587,20.6,2720.867
-32.47338,137.74617,20.5,2720.912
-32.47379,137.74657,20.6,2720.971
-32.47425,137.74707,19.2,2721.04
-32.474775,137.747605,17.3,2721.117
-32.4753,137.74814,15.8,2721.194
-32.47536,137.74822,15.7,2721.205
-32.47541,137.74826,15.5,2721.211
-32.47598,137.74889,14.9,2721.298
-32.476475,137.74945,14.5,2721.374
-32.47697,137.75001,15,2721.45
-32.477405,137.75049,15.7,2721.517
-32.47784,137.75097,15.8,2721.583
-32.47832,137.75146,16.1,2721.653
-32.47869,137.75183,16.1,2721.707
